i1,i2,d
0,411,-3.70080051045045
0,412,-3.7650449416299354
0,413,-3.8307527611109347
0,414,-3.8979900455736898
0,415,-3.96683410162331
0,416,-4.037155785081209
0,417,-4.109257259648082
0,418,-4.182996161921807
0,419,-4.258580013688124
0,420,-4.336019528440924
0,421,-4.415426557073253
0,422,-4.496847921485169
0,423,-4.580363023097755
0,424,-4.666073281356983
0,425,-4.754045161326686
0,426,-4.844404874774697
0,427,-4.937226981102389
0,428,-5.032604340568224
0,429,-5.130667574303206
0,430,-5.231449882878711
0,431,-5.335153248706991
0,432,-5.44182837098779
0,433,-5.551679439818917
0,434,-5.66486346492448
0,435,-5.7838429406217395
0,436,-5.906492903056898
0,437,-6.032958488703216
0,438,-6.163454687372073
0,439,-6.298181563852349
0,440,-6.437510611321131
0,441,-6.581704453955708
0,442,-6.730968082651368
0,443,-6.885448587137172
0,444,-7.045274188020735
0,445,-7.210933204715414
0,446,-7.3829049409468
0,447,-7.561578765560593
0,448,-7.7479778369680234
0,449,-7.941323455723883
0,450,-8.142457353863643
0,451,-8.351577333843489
0,452,-8.569375936439315
0,453,-8.796513557236532
0,454,-9.033300947976615
0,455,-9.28065001389702
0,456,-9.539304034295714
0,457,-9.810218600705845
0,458,-10.094105539261959
0,459,-10.391745351643745
0,460,-10.704401985056329
0,461,-11.033194722267616
0,462,-11.379393726930495
0,463,-11.744762220839167
0,464,-12.130806572195526
0,465,-12.539297147976006
0,466,-12.972890300878293
0,467,-13.423114268878633
0,468,-13.900991626045174
0,469,-14.413067009289552
0,470,-14.959230917206058
0,471,-15.542302734618373
0,472,-16.16669301213739
0,473,-16.837081606153237
0,474,-17.558856965301757
0,475,-18.33908728119317
0,476,-19.184078618936656
0,477,-20.102689397629575
0,478,-21.10470146653058
0,479,-22.19966728875908
0,480,-23.4031982337211
0,481,-24.732353817585047
0,482,-26.209371040741193
0,483,-27.859771485658406
0,484,-29.71674338717419
0,485,-31.816206372577938
0,486,-34.213044349816876
0,487,-36.97360304400081
0,488,-40.19055196534874
0,489,-44.03535120873713
0,490,-48.639521423859314
0,491,-54.272044545921815
0,492,-61.3142814112404
0,493,-70.37040971789038
0,494,-82.42175900582208
0,495,-99.28646686123443
0,496,-124.58639524448714
0,497,-166.68718482507705
0,498,-250.94017274911792
0,499,-503.6207704409977
1,2,0.9979074119129597
1,3,0.9958606720805013
1,4,0.993805142688834
1,5,0.9917411463775256
1,6,0.989669255401921
1,7,0.9875890083511861
1,8,0.9854979918136297
1,9,0.9833970986503795
1,10,0.9812818772562628
1,11,0.9791832080168765
1,12,0.977079928836329
1,13,0.97496962185292
1,14,0.9728506512800434
1,15,0.9707246376252582
1,16,0.9685893717216602
1,17,0.9664466817741842
1,18,0.9642954917543446
1,19,0.9621354604170197
1,20,0.9599666234844032
1,21,0.9577876096711293
1,22,0.9555988135097149
1,23,0.9533765205378083
1,24,0.9511710096354041
1,25,0.9489542149448389
1,26,0.946727306837147
1,27,0.9444906722999786
1,28,0.9422431302230253
1,29,0.939986808175407
1,30,0.9377201497413687
1,31,0.9354437936073955
1,32,0.9331567862088286
1,33,0.9308598455027544
1,34,0.9285520789856726
1,35,0.92623399110639
1,36,0.9239059452574127
1,37,0.9215675093213933
1,38,0.9192193995003772
1,39,0.916860571863605
1,40,0.9144913966359993
1,41,0.9121116572023817
1,42,0.9097202876786805
1,43,0.9073175898478837
1,44,0.904911122878939
1,45,0.902494143448876
1,46,0.9000644614224682
1,47,0.8976191314592229
1,48,0.8951631731494184
1,49,0.892660005282419
1,50,0.890145835202947
1,51,0.8876193545219094
1,52,0.8850813697558085
1,53,0.8825321593356886
1,54,0.8799701364348983
1,55,0.8773942080092918
1,56,0.8748088741488981
1,57,0.8722121033936691
1,58,0.8696034098990804
1,59,0.866982619075627
1,60,0.8643494735242372
1,61,0.8617042825925711
1,62,0.8590468891441168
1,63,0.8563769320658526
1,64,0.8536953315749007
1,65,0.8509862030741204
1,66,0.848278141205727
1,67,0.8455584802072139
1,68,0.8428276887603142
1,69,0.8400819523873659
1,70,0.8373229242649095
1,71,0.8345518646771258
1,72,0.8317670048166892
1,73,0.8289689034626776
1,74,0.8261564223157021
1,75,0.8233281578879605
1,76,0.8204809817991748
1,77,0.8176652801238586
1,78,0.814841620131674
1,79,0.8120045283657095
1,80,0.8091538378204924
1,81,0.8062899050588996
1,82,0.8034119088739348
1,83,0.80051628274652
1,84,0.797607387388373
1,85,0.7946832588526676
1,86,0.7917451631100935
1,87,0.7887884077463476
1,88,0.7858182944319593
1,89,0.7828334482514715
1,90,0.779834538670583
1,91,0.7768212496183037
1,92,0.7737945419789451
1,93,0.7707521093954776
1,94,0.7676944951758924
1,95,0.7646226219397134
1,96,0.7615358494967283
1,97,0.7584337169738815
1,98,0.7553169650296992
1,99,0.752172988210867
1,100,0.7490147016951956
1,101,0.7458458298968622
1,102,0.7426629194621808
1,103,0.7394617751971878
1,104,0.7362462500419191
1,105,0.7330095523397441
1,106,0.7297578828291279
1,107,0.726487463989389
1,108,0.7232036276057164
1,109,0.7199046689424125
1,110,0.7165840782140598
1,111,0.7132370001445522
1,112,0.7098768846429818
1,113,0.706501472949695
1,114,0.7031086346352091
1,115,0.6996970066326857
1,116,0.6962673182268062
1,117,0.6928189508943636
1,118,0.6893529814378294
1,119,0.6858686862354665
1,120,0.6823654322258401
1,121,0.6788423957521394
1,122,0.6753003656490475
1,123,0.6717361172692342
1,124,0.668147282073047
1,125,0.664543838259793
1,126,0.6609214738080622
1,127,0.6572764355912879
1,128,0.6536088804282
1,129,0.6499214897166925
1,130,0.6462139393258164
1,131,0.6424853833131325
1,132,0.638731614896695
1,133,0.6349578959964512
1,134,0.6311616648194736
1,135,0.6273461359811041
1,136,0.6235094862218695
1,137,0.6196511296279231
1,138,0.6157731083087716
1,139,0.6118631319470896
1,140,0.6079230846682587
1,141,0.6040593632210183
1,142,0.600177600909962
1,143,0.5962660224444907
1,144,0.592331898828377
1,145,0.5883786821608277
1,146,0.5844019719620254
1,147,0.5804002564318913
1,148,0.5763738568710193
1,149,0.5723274529239799
1,150,0.5682564987649616
1,151,0.5641639293664427
1,152,0.5600441702420433
1,153,0.5559012637524071
1,154,0.5517328689101411
1,155,0.5475420493711992
1,156,0.5433274809653449
1,157,0.5390857361146845
1,158,0.534820647593673
1,159,0.5305288954159262
1,160,0.5262150243469259
1,161,0.5218727059682327
1,162,0.5175073824616258
1,163,0.5131180664543149
1,164,0.508700037897986
1,165,0.5042546776066412
1,166,0.4997796844640451
1,167,0.4952816172913569
1,168,0.49075680359694607
1,169,0.4862047606916784
1,170,0.4816242417311217
1,171,0.4770146121140174
1,172,0.47237384706780894
1,173,0.46769887967247437
1,174,0.4629130833305849
1,175,0.45810937856907497
1,176,0.4532814254688349
1,177,0.4484241363817698
1,178,0.44353791102563633
1,179,0.43861994702254803
1,180,0.43367332580975304
1,181,0.42869363449353326
1,182,0.42368290575384104
1,183,0.4186357496268459
1,184,0.4135545685384846
1,185,0.40844087560916986
1,186,0.4033023317631529
1,187,0.3981294743845091
1,188,0.39292382936588
1,189,0.38768237350169543
1,190,0.38240325871669034
1,191,0.3770849502214696
1,192,0.37173511971225226
1,193,0.3663485483309984
1,194,0.36092495997646323
1,195,0.3554688716231904
1,196,0.3499782554931806
1,197,0.34444805295651504
1,198,0.33888248122202425
1,199,0.3332781483215217
1,200,0.3276383280319438
1,201,0.321961517101104
1,202,0.3162458105178767
1,203,0.3104909023245507
1,204,0.30469750387464845
1,205,0.2988672578935977
1,206,0.29299490218715296
1,207,0.2870842784700848
1,208,0.2811335722317705
1,209,0.2751421984176101
1,210,0.26910547783496797
1,211,0.263026637427594
1,212,0.256899676181196
1,213,0.2507266362408789
1,214,0.2445053895366458
1,215,0.2382330984296479
1,216,0.23199740013581827
1,217,0.22571698952043762
1,218,0.21938944632447466
1,219,0.21302045591590435
1,220,0.20660552203159643
1,221,0.20013841627462425
1,222,0.19362449391185688
1,223,0.18701805551094686
1,224,0.18041352683159273
1,225,0.17375782821180152
1,226,0.16705662219276007
1,227,0.16030401198813493
1,228,0.1535027281755672
1,229,0.14664865443908415
1,230,0.13974146623445283
1,231,0.1327847063356944
1,232,0.12577609459657624
1,233,0.1187140289764147
1,234,0.11159961532156715
1,235,0.10443259341220157
1,236,0.0972107530756926
1,237,0.08990916760072709
1,238,0.08255020132204105
1,239,0.07514713467027456
1,240,0.06768975027740365
1,241,0.060177736360292555
1,242,0.052616923658578396
1,243,0.045002966824291724
1,244,0.03732797753589301
1,245,0.02958207320415107
1,246,0.021773094338812693
1,247,0.013901659978618364
1,248,0.0059679438648782
1,249,-0.0020335411161787054
1,250,-0.010101339121683761
1,251,-0.018227087750318116
1,252,-0.02642153271574066
1,253,-0.03468449979378363
1,254,-0.043015188278824334
1,255,-0.051410796938398784
1,256,-0.05987673475064792
1,257,-0.06842242543650845
1,258,-0.07703667437228012
1,259,-0.08572319483671431
1,260,-0.09448244348140289
1,261,-0.10331912812621047
1,262,-0.11223414104985596
1,263,-0.12122848345243775
1,264,-0.1303017310956196
1,265,-0.13945397548129645
1,266,-0.14868730608355096
1,267,-0.1579971615062512
1,268,-0.16738905529677628
1,269,-0.17686167259225782
1,270,-0.18644647180875018
1,271,-0.19590792477964247
1,272,-0.20544801148076308
1,273,-0.21506924908404157
1,274,-0.22477481363820973
1,275,-0.23457693856754092
1,276,-0.24446740389731425
1,277,-0.25444625209336347
1,278,-0.2645156957046393
1,279,-0.274672661028331
1,280,-0.28491953248197754
1,281,-0.2952569671990297
1,282,-0.3056881240109419
1,283,-0.31621518654548786
1,284,-0.3268444030945876
1,285,-0.33756916406227244
1,286,-0.34839020690347033
1,287,-0.35931764776259145
1,288,-0.37034703293462146
1,289,-0.3814835475696685
1,290,-0.3927205230418811
1,291,-0.40407523059906025
1,292,-0.4155317146090056
1,293,-0.4270940505355494
1,294,-0.43876691033865534
1,295,-0.45054476085102046
1,296,-0.4624519806847185
1,297,-0.4744727448013142
1,298,-0.4866210019987429
1,299,-0.49888774216667886
1,300,-0.5112664157278484
1,301,-0.5237700622248087
1,302,-0.5363941145210886
1,303,-0.5491464887671813
1,304,-0.5620276615447259
1,305,-0.5750594281953592
1,306,-0.5884434511768204
1,307,-0.601955125828525
1,308,-0.6156082748233693
1,309,-0.6294019266881388
1,310,-0.6433470126879308
1,311,-0.6574312647612741
1,312,-0.6716574503079948
1,313,-0.6860346708729896
1,314,-0.7005669197976918
1,315,-0.7152630830699862
1,316,-0.7301237028081158
1,317,-0.7451631787220114
1,318,-0.7603369256452419
1,319,-0.7756785763066669
1,320,-0.7911923593254744
1,321,-0.8068766387084829
1,322,-0.8227393291859901
1,323,-0.8387878982456436
1,324,-0.8550208937825674
1,325,-0.8714411999664367
1,326,-0.8880554639765941
1,327,-0.9048638800842066
1,328,-0.9218648374278124
1,329,-0.9390623147605595
1,330,-0.956469913687076
1,331,-0.9740830996416345
1,332,-0.9919046808067549
1,333,-1.0099454007494078
1,334,-1.0281909532176041
1,335,-1.0466499967913474
1,336,-1.0653942372923757
1,337,-1.0843715213132905
1,338,-1.1033899542302443
1,339,-1.1226432289402204
1,340,-1.1421277098672895
1,341,-1.1618365946196676
1,342,-1.1817935634290213
1,343,-1.2020157871629353
1,344,-1.222476788937928
1,345,-1.2432588112426803
1,346,-1.2642831574901428
1,347,-1.2855766221997296
1,348,-1.307154452357618
1,349,-1.3290331021790303
1,350,-1.3512015999543727
1,351,-1.3736533434024307
1,352,-1.3963979409217167
1,353,-1.4194642701113531
1,354,-1.4428472958771537
1,355,-1.4665425278062407
1,356,-1.4905620040363623
1,357,-1.5149190499278269
1,358,-1.5396218925133034
1,359,-1.564679092112906
1,360,-1.590107708330531
1,361,-1.6159338529281995
1,362,-1.6421291208564035
1,363,-1.6686974867098419
1,364,-1.6956337168391171
1,365,-1.722958919869556
1,366,-1.7506872874608403
1,367,-1.7788523941582486
1,368,-1.8074715820507554
1,369,-1.8365451298182227
1,370,-1.866018537357702
1,371,-1.89593932108486
1,372,-1.9262958755458983
1,373,-1.9571249998301437
1,374,-1.9884462123264826
1,375,-2.02027154907819
1,376,-2.052607204941487
1,377,-2.085461052805777
1,378,-2.118831218534706
1,379,-2.152767534630174
1,380,-2.1872623972981318
1,381,-2.2223351694565396
1,382,-2.2580166757917546
1,383,-2.294316445846797
1,384,-2.331330239923541
1,385,-2.36895553827265
1,386,-2.4072271356523522
1,387,-2.4461151729444994
1,388,-2.485762076854562
1,389,-2.5261036698537147
1,390,-2.567192102426885
1,391,-2.6090341830087436
1,392,-2.651710125928423
1,393,-2.695194129375012
1,394,-2.739512750854301
1,395,-2.784688685734407
1,396,-2.830716399628887
1,397,-2.8776174714335516
1,398,-2.9254413468064513
1,399,-2.974195981586522
1,400,-3.0239484806515806
1,401,-3.074721097946793
1,402,-3.1267129505407603
1,403,-3.178578382941411
1,404,-3.2315661396008064
1,405,-3.2855386925762042
1,406,-3.3406357510642737
1,407,-3.396892383428976
1,408,-3.454369351128719
1,409,-3.5131579992016464
1,410,-3.573242010965193
1,411,-3.6345985999256625
1,412,-3.697351242707356
1,413,-3.761516359377917
1,414,-3.8271572845487434
1,415,-3.894348352796257
1,416,-3.962962215074196
1,417,-4.033292064772212
1,418,-4.105197747063241
1,419,-4.178880001499398
1,420,-4.254347771427354
1,421,-4.331708341841019
1,422,-4.411005431956671
1,423,-4.492314332123299
1,424,-4.575731678729631
1,425,-4.66131988547658
1,426,-4.74919936065156
1,427,-4.839440043291791
1,428,-4.932129548745652
1,429,-5.027391824118356
1,430,-5.125255895789059
1,431,-5.225914570998568
1,432,-5.329413627446248
1,433,-5.435947157490029
1,434,-5.545663303841166
1,435,-5.660942863924249
1,436,-5.779720621280257
1,437,-5.902131941682814
1,438,-6.028378925789301
1,439,-6.158648840111703
1,440,-6.293293624318694
1,441,-6.432559918262096
1,442,-6.576636861141798
1,443,-6.725657745834
1,444,-6.879736732552356
1,445,-7.039334250265958
1,446,-7.204900195051592
1,447,-7.3767968389997245
1,448,-7.555993228735626
1,449,-7.741725137477704
1,450,-7.934784732736154
1,451,-8.135343620597626
1,452,-8.34404583208119
1,453,-8.561501788771942
1,454,-8.78798487591058
1,455,-9.0243394550986
1,456,-9.271244148898697
1,457,-9.529576918122618
1,458,-9.799977433630474
1,459,-10.083146865809908
1,460,-10.380238226462918
1,461,-10.69226033938261
1,462,-11.020356032479244
1,463,-11.366124596453849
1,464,-11.730909879706454
1,465,-12.116291834276474
1,466,-12.52466799364931
1,467,-12.947959496992137
1,468,-13.39641792038677
1,469,-13.876021020502021
1,470,-14.386472385760982
1,471,-14.9301938046484
1,472,-15.511048087014723
1,473,-16.133090850755135
1,474,-16.800967850571467
1,475,-17.520788886484524
1,476,-18.29785561251119
1,477,-19.13968757685906
1,478,-20.0544787150582
1,479,-21.050017639920327
1,480,-22.139339735966438
1,481,-23.33641461182998
1,482,-24.659388072750346
1,483,-26.128686752779394
1,484,-27.77066833876689
1,485,-29.612914648387687
1,486,-31.697968121108076
1,487,-34.07580158938462
1,488,-36.81534434397975
1,489,-40.046036485887406
1,490,-43.85380495787125
1,491,-48.42398439397239
1,492,-54.00595142389646
1,493,-60.97694568091529
1,494,-69.90978553357802
1,495,-81.79410055484813
1,496,-98.39383473035026
1,497,-123.16959520513166
1,498,-164.26407419855283
1,499,-245.5991033974954
2,3,0.9979334408818423
2,4,0.995886399218784
2,5,0.9938309426140066
2,6,0.9917676412599283
2,7,0.9896960358533463
2,8,0.9876137232700791
2,9,0.9855215931952886
2,10,0.9834152117380902
2,11,0.9813253337238588
2,12,0.9792308823916536
2,13,0.9771294504753947
2,14,0.9750194099594826
2,15,0.9729023738226217
2,16,0.9707761433051552
2,17,0.9686425392659014
2,18,0.9665004905697269
2,19,0.9643496575317364
2,20,0.9621900751480225
2,21,0.9600203794520595
2,22,0.9578409623972276
2,23,0.9556282122322132
2,24,0.953432192178264
2,25,0.9512249558388771
2,26,0.9490076719707308
2,27,0.9467807233276905
2,28,0.9445429344570938
2,29,0.9422964255994575
2,30,0.9400396500747245
2,31,0.9377732399153869
2,32,0.9354962435576096
2,33,0.9332093780410483
2,34,0.930911754332111
2,35,0.9286038757095468
2,36,0.9262861079633089
2,37,0.9239580179590613
2,38,0.9216203193061114
2,39,0.9192719727665136
2,40,0.9169133463606721
2,41,0.9145442254082654
2,42,0.9121635518812713
2,43,0.9097716246467693
2,44,0.9073759695888669
2,45,0.904969872040496
2,46,0.9025511497465863
2,47,0.9001168774874612
2,48,0.8976720482576099
2,49,0.8951802503381867
2,50,0.8926775222272515
2,51,0.8901625673528778
2,52,0.8876361904696795
2,53,0.885098664170117
2,54,0.882548414676924
2,55,0.8799843447706527
2,56,0.8774109437250671
2,57,0.8748261864836742
2,58,0.8722295858006436
2,59,0.8696209738893355
2,60,0.8670000926933376
2,61,0.8643672512680954
2,62,0.861722292791175
2,63,0.8590648561242417
2,64,0.8563958635093247
